127.0.0.1 - - [22/Aug/2010:06:36:27 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
82.136.213.55 - - [22/Aug/2010:06:40:44 -0300] "GET /typo3temp/pics/56b34841d8.jpg HTTP/1.1" 200 11064 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/0459c3aa9d.jpg HTTP/1.1" 200 5657 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/f474612e1f.jpg HTTP/1.1" 200 13565 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/6962aaaab9.jpg HTTP/1.1" 200 13597 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/c3bbad5122.jpg HTTP/1.1" 200 10170 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/e2671135d2.jpg HTTP/1.1" 200 10766 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/3bea8dd56d.jpg HTTP/1.1" 200 17078 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/d1975f7ffe.jpg HTTP/1.1" 200 6304 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/186fe9ca61.jpg HTTP/1.1" 200 6759 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/d6266277a3.jpg HTTP/1.1" 200 6429 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/a07dac824a.jpg HTTP/1.1" 200 5430 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/925625ce20.jpg HTTP/1.1" 200 6649 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/90bfe6d72c.jpg HTTP/1.1" 200 17299 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/54f8766898.jpg HTTP/1.1" 200 13831 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/049d833d82.jpg HTTP/1.1" 200 13211 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/6e8af69dea.jpg HTTP/1.1" 200 12612 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/610b9a4fa5.jpg HTTP/1.1" 200 13347 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/705c89a936.jpg HTTP/1.1" 200 9766 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/9bd5fcb036.jpg HTTP/1.1" 200 10743 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/d779e2afbb.jpg HTTP/1.1" 200 11971 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/ea7e6c0fe6.jpg HTTP/1.1" 200 11661 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/5faf532c25.jpg HTTP/1.1" 200 11061 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/fb47f3fecf.jpg HTTP/1.1" 200 5999 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/3fef3e7771.jpg HTTP/1.1" 200 6237 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/88276fde1c.jpg HTTP/1.1" 200 11035 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/dfb8987704.jpg HTTP/1.1" 200 16087 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:45 -0300] "GET /typo3temp/pics/aab6e189d7.jpg HTTP/1.1" 200 6090 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:46 -0300] "GET /typo3temp/pics/619604caec.jpg HTTP/1.1" 200 5418 "http://itamambuca.net/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
82.136.213.55 - - [22/Aug/2010:06:40:46 -0300] "GET /favicon.ico HTTP/1.1" 200 6975 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.126 Safari/533.4"
127.0.0.1 - - [22/Aug/2010:06:41:02 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
207.46.199.184 - - [22/Aug/2010:06:43:18 -0300] "GET /robots.txt HTTP/1.1" 200 9861 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
208.80.194.33 - - [22/Aug/2010:06:48:08 -0300] "GET / HTTP/1.0" 200 9861 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; FunWebProducts; SV1; Charter B1; .NET CLR 1.1.4322)"
207.46.199.193 - - [22/Aug/2010:06:53:32 -0300] "GET /robots.txt HTTP/1.1" 200 54362 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
65.55.190.14 - - [22/Aug/2010:06:55:43 -0300] "GET /feed/atom.xml HTTP/1.1" 200 27437 "-" "msnbot-UDiscovery/2.0b (+http://search.msn.com/msnbot.htm)"
127.0.0.1 - - [22/Aug/2010:06:58:19 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
207.46.12.237 - - [22/Aug/2010:07:05:30 -0300] "GET /robots.txt HTTP/1.1" 200 9861 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
127.0.0.1 - - [22/Aug/2010:07:05:42 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
127.0.0.1 - - [22/Aug/2010:07:06:59 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
67.195.113.247 - - [22/Aug/2010:07:10:12 -0300] "GET /Linux.109.0.html HTTP/1.0" 200 2978 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
127.0.0.1 - - [22/Aug/2010:07:13:09 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
127.0.0.1 - - [22/Aug/2010:07:13:10 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
127.0.0.1 - - [22/Aug/2010:07:13:11 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
127.0.0.1 - - [22/Aug/2010:07:13:12 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
127.0.0.1 - - [22/Aug/2010:07:13:13 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
127.0.0.1 - - [22/Aug/2010:07:13:14 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
127.0.0.1 - - [22/Aug/2010:07:13:15 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
127.0.0.1 - - [22/Aug/2010:07:13:16 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
207.46.13.96 - - [22/Aug/2010:07:21:44 -0300] "GET /2008/2/sysadmin-com-vps/comments.xml HTTP/1.1" 200 6586 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
220.181.7.79 - - [22/Aug/2010:07:25:49 -0300] "GET / HTTP/1.1" 200 18232 "-" "Baiduspider+(+http://www.baidu.com/search/spider.htm)"
127.0.0.1 - - [22/Aug/2010:07:28:06 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
72.14.199.68 - - [22/Aug/2010:07:28:33 -0300] "GET /feed/atom.xml HTTP/1.1" 304 - "-" "Feedfetcher-Google; (+http://www.google.com/feedfetcher.html; 64 subscribers; feed-id=9307960001622391320)"
123.125.66.74 - - [22/Aug/2010:07:33:04 -0300] "GET / HTTP/1.1" 200 18232 "-" "Baiduspider+(+http://www.baidu.com/search/spider.htm)"
127.0.0.1 - - [22/Aug/2010:07:43:11 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
127.0.0.1 - - [22/Aug/2010:07:43:12 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
127.0.0.1 - - [22/Aug/2010:07:43:13 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
127.0.0.1 - - [22/Aug/2010:07:50:10 -0300] "OPTIONS * HTTP/1.0" 200 - "-" "Apache/2.2.8 (Ubuntu) PHP/5.2.4-2ubuntu5.10 with Suhosin-Patch Phusion_Passenger/2.2.11 (internal dummy connection)"
207.46.195.105 - - [22/Aug/2010:07:53:04 -0300] "GET /robots.txt HTTP/1.1" 200 99 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
